state,name,lake sq km,max concentration (cells/ml),mean concentration (cells/ml),max area high bloom (sq m),mean area high bloom,max area moderate bloom,mean area moderate bloom,max area low bloom,mean area low bloom,freq high bloom (%),freq moderate bloom (%),freq low bloom (%)
NE,Sutherland Reservoir,8.949,1071519.305,55469.2499,20700,1473.913043,6300,398.5507246,1200,73.91304348,0.217391304,0.193236715,0.1352657
NE,Sherman Reservoir,11.179,1202264.435,24372.18877,5100,163.7681159,3900,291.3043478,1800,100,0.149758454,0.304347826,0.173913043
NH,Lake Winnipesaukee,185.553,2137962.09,87218.30708,311100,36798.55072,284400,72578.26087,50100,14166.66667,0.797101449,0.782608696,0.753623188
NH,Newfound Lake,17.206,1148153.621,88146.60076,30600,4937.681159,26100,5198.550725,6600,871.0144928,0.685990338,0.671497585,0.579710145
NH,Ossipee Lake,16.083,2691534.804,92171.41757,34500,6739.130435,28200,6972.463768,5700,1111.594203,0.676328502,0.671497585,0.61352657
NH,Swamp Pond,16.695,1445439.771,90571.41356,26700,3317.391304,20100,4023.188406,4800,814.4927536,0.652173913,0.647342995,0.560386473
NH,Lake Wentworth,12.204,1584893.192,92572.64339,21000,3237.681159,15300,3594.202899,3000,578.2608696,0.628019324,0.642512077,0.531400966
NH,Squam Lake,27.136,1548816.619,67943.25022,25800,2463.768116,17700,3137.681159,3900,620.2898551,0.599033816,0.589371981,0.512077295
NH,Sunapee Lake,16.453,1659586.907,83348.29116,24600,3146.376812,16800,3402.898551,4500,633.3333333,0.589371981,0.594202899,0.502415459
NH,Connecticut Lakes,11.396,1412537.545,61965.04024,17400,2408.695652,13500,2179.710145,3300,484.057971,0.487922705,0.468599034,0.400966184
NH,Bow Lake,4.637,1096478.196,68438.89611,7200,760.8695652,4800,581.1594203,900,94.20289855,0.434782609,0.425120773,0.241545894
NJ,Lake ID: 9512546,9.073,1318256.739,73960.02405,17100,2427.536232,17700,3976.811594,3600,646.3768116,0.652173913,0.676328502,0.555555556
NM,Morgan Lake,4.977,1174897.555,328822.1136,8400,6734.782609,6000,286.9565217,1200,37.68115942,0.869565217,0.178743961,0.072463768
NM,Conchas Lake,33.636,2511886.432,175130.3935,23700,2863.768116,10500,1737.681159,3600,523.1884058,0.84057971,0.835748792,0.666666667
NM,Lake ID: 20818104,17.312,1096478.196,145739.5634,8400,1998.550725,4500,1268.115942,2400,330.4347826,0.811594203,0.835748792,0.565217391
NM,Caballo Reservoir,12.041,2691534.804,245834.5914,21300,6462.318841,11100,2166.666667,4500,547.826087,0.797101449,0.816425121,0.632850242
NM,El Vado Reservoir,13.04,912010.8394,91084.36332,11400,891.3043478,6300,928.9855072,1500,255.0724638,0.652173913,0.710144928,0.45410628
NM,Lake ID: 20057974,5.395,3235936.569,222287.4606,5100,1463.768116,2700,350.7246377,1200,91.30434783,0.468599034,0.352657005,0.193236715
NM,Lake ID: 20814160,4.375,758577.575,51828.73325,3900,333.3333333,4500,508.6956522,2400,134.7826087,0.347826087,0.555555556,0.256038647
NM,Elephant Butte Reservoir,23.49,2951209.227,96680.55572,24600,1343.478261,4200,340.5797101,1200,78.26086957,0.251207729,0.328502415,0.164251208
NM,Heron Reservoir,19.19,457088.1896,39893.48986,8100,202.8985507,5100,442.0289855,3300,200,0.236714976,0.439613527,0.314009662
NM,Lake Isabel,3.259,501187.2336,31407.99639,3600,136.2318841,3300,310.1449275,1500,85.50724638,0.198067633,0.376811594,0.169082126
"NM, CO",Navajo Reservoir,62.231,912010.8394,73974.37623,19200,1933.333333,25800,3220.289855,6300,1056.521739,0.792270531,0.893719807,0.816425121
NV,Walker Lake,143.784,3388441.561,105792.2368,491700,35566.66667,353400,67321.73913,84300,28718.84058,0.980676329,0.985507246,0.985507246
NV,Pyramid Lake,462.997,3388441.561,63391.97923,1593000,69756.52174,1218600,270968.1159,428700,130320.2899,0.961352657,0.966183575,0.946859903
NV,Lahontan Reservoir,57.374,3388441.561,349346.2667,53700,17494.2029,18300,4394.202899,4800,1005.797101,0.951690821,0.937198068,0.801932367
NV,Lake ID: 120053478,45.669,3311311.215,440631.4358,71700,19588.4058,25800,3917.391304,9900,802.8985507,0.8647343,0.695652174,0.507246377
NV,Ruby Lake,6.13,1737800.829,165799.601,7500,2531.884058,5100,885.5072464,900,46.37681159,0.758454106,0.676328502,0.115942029
NV,Lake ID: 23326906,8.978,3388441.561,361908.7389,12900,3746.376812,8400,757.9710145,3000,143.4782609,0.512077295,0.381642512,0.188405797
NV,Lake ID: 9984133,15.022,2511886.432,175116.667,34200,3157.971014,11100,611.5942029,1800,108.6956522,0.38647343,0.280193237,0.164251208
NV,Lake ID: 11151823,8.19,3388441.561,83653.77973,9600,678.2608696,6000,201.4492754,2400,36.23188406,0.154589372,0.125603865,0.06763285
NV,West Lake,5.731,1513561.248,23740.14035,3600,55.07246377,600,5.797101449,0,0,0.057971014,0.014492754,0
"NV, AZ",Lake ID: 22071698,611.828,3388441.561,95536.63099,1001400,166813.0435,1068900,396531.8841,255900,109739.1304,0.985507246,0.985507246,0.985507246
"NV, AZ",Lake Mohave,109.231,1548816.619,58553.34917,185100,23657.97101,187200,85321.73913,57000,18166.66667,0.898550725,0.980676329,0.971014493
"NV, CA",Lake Tahoe,496.922,1949844.6,51874.73425,1761300,110943.4783,1814400,958821.7391,380700,194918.8406,0.966183575,0.966183575,0.961352657
"NV, CA",Topaz Lake,6.319,660693.448,81182.96079,13200,1813.043478,8400,2210.144928,3000,476.8115942,0.652173913,0.787439614,0.536231884
NY,Lake ID: 120053727,114.7,1584893.192,110984.6281,172800,25513.04348,148800,34430.43478,32100,6157.971014,0.826086957,0.787439614,0.748792271
NY,Cayuga Lake,171.202,1548816.619,99254.39341,280500,17166.66667,305700,34328.98551,47700,7023.188406,0.739130435,0.724637681,0.637681159
NY,Seneca Lake,174.176,1548816.619,83579.88669,396900,25059.42029,375000,48923.18841,63000,10037.68116,0.690821256,0.695652174,0.599033816
NY,Oneida Lake,207.005,3388441.561,88003.54913,784800,74042.02899,461700,79684.05797,105000,18882.6087,0.685990338,0.690821256,0.652173913
NY,Great Sacandaga Lake,94.929,1949844.6,85495.26177,170400,18301.44928,158400,29594.2029,30900,6014.492754,0.676328502,0.68115942,0.579710145
NY,Canandaigua Lake,42.269,1621810.097,89128.70448,82200,6982.608696,59100,9182.608696,16500,2185.507246,0.666666667,0.642512077,0.531400966
NY,Skaneateles Lake,34.902,1318256.739,108679.2922,68400,5586.956522,48300,6249.275362,8400,1114.492754,0.608695652,0.541062802,0.463768116
NY,Schroon Lake,16.829,1698243.652,89497.38618,25800,3411.594203,21900,3031.884058,3900,397.1014493,0.603864734,0.608695652,0.434782609
NY,West Branch Keuka Lake,45.649,1288249.552,92346.32421,54300,4153.623188,42600,5495.652174,11400,1126.086957,0.579710145,0.570048309,0.444444444
NY,Raquette Pond,25.877,1348962.883,95959.51092,22500,3349.275362,16200,2288.405797,2700,281.1594203,0.565217391,0.526570048,0.367149758
NY,Raquette Lake,21.375,1995262.315,84471.79953,23400,2905.797101,13800,2526.086957,3300,475.3623188,0.560386473,0.526570048,0.420289855
NY,Lake Saint Lawrence,62.809,1659586.907,59046.82412,42600,3046.376812,42300,7046.376812,10800,1588.405797,0.555555556,0.608695652,0.52173913
NY,Chautauqua Lake,52.57,3019951.72,182315.4269,144600,19994.2029,57600,5305.797101,22200,1149.275362,0.541062802,0.550724638,0.449275362
NY,Stillwater Reservoir,25.46,1122018.454,87709.12711,21300,2623.188406,12900,2123.188406,2700,315.942029,0.541062802,0.473429952,0.352657005
NY,Saratoga Lake,15.059,1348962.883,72486.23453,39600,3034.782609,26400,4414.492754,9600,997.1014493,0.536231884,0.526570048,0.434782609
NY,Stark Falls Reservoir,14.815,1513561.248,72061.92925,20400,2715.942029,16500,2837.681159,3600,442.0289855,0.526570048,0.526570048,0.381642512
NY,Cranberry Lake,28.005,1318256.739,65484.48857,31200,3333.333333,27600,4263.768116,5400,723.1884058,0.52173913,0.526570048,0.45410628
NY,Upper Chateaugay Lake,10.057,1071519.305,65827.87081,23400,2823.188406,18600,3063.768116,5100,404.3478261,0.52173913,0.516908213,0.38647343
NY,Piseco Lake,11.55,1479108.388,83440.29987,18600,2213.043478,15600,2433.333333,5100,291.3043478,0.52173913,0.497584541,0.314009662
NY,Black Lake,18.985,2290867.653,139960.4508,18600,3800,10500,1769.565217,4200,328.9855072,0.512077295,0.47826087,0.333333333
NY,Lake ID: 9523443,21.975,1288249.552,79416.25433,17100,1804.347826,12300,1788.405797,2400,228.9855072,0.502415459,0.507246377,0.289855072
NY,Long Lake,13.901,1548816.619,76698.38684,9900,1302.898551,5700,905.7971014,2400,197.1014493,0.458937198,0.434782609,0.265700483
NY,Ashokan Reservoir,20.512,1096478.196,57277.23967,34500,1550.724638,28200,2279.710145,4500,550.7246377,0.449275362,0.52173913,0.415458937
NY,Meacham Lake,4.778,831763.7711,66812.56118,10500,1597.101449,7800,1185.507246,1800,113.0434783,0.449275362,0.444444444,0.188405797
NY,Owasco Lake,26.986,1584893.192,73761.85166,35400,1857.971014,34200,2424.637681,6900,492.7536232,0.444444444,0.415458937,0.29468599
NY,Lake Pleasant,5.802,1659586.907,85192.90056,7800,781.1594203,5100,610.1449275,1500,98.55072464,0.434782609,0.391304348,0.188405797
NY,Lake Lila,5.797,776247.1166,72272.99252,6000,869.5652174,4500,627.5362319,900,78.26086957,0.429951691,0.434782609,0.154589372
NY,Sacandaga Lake,6.388,1548816.619,68907.87099,9000,914.4927536,5700,849.2753623,1500,159.4202899,0.420289855,0.410628019,0.241545894
NY,Delta Reservoir,9.707,912010.8394,60194.2601,14400,1650.724638,8100,914.4927536,3000,184.057971,0.38647343,0.420289855,0.236714976
NY,Chazy Lake,7.317,912010.8394,60920.08125,12600,1113.043478,8700,1124.637681,1500,155.0724638,0.381642512,0.415458937,0.236714976
NY,Otsego Lake,16.621,1258925.412,57547.2554,16500,1024.637681,19200,1534.782609,3600,334.7826087,0.371980676,0.347826087,0.270531401
NY,Ashokan Reservoir,12.05,1412537.545,49248.28994,11700,702.8985507,12000,992.7536232,4200,249.2753623,0.367149758,0.429951691,0.275362319
NY,Lake ID: 9523609,6.685,1380384.265,63358.00227,9000,828.9855072,6600,692.7536232,2100,149.2753623,0.362318841,0.400966184,0.241545894
NY,Peck Lake,5.634,1230268.771,64054.72813,6600,778.2608696,4800,589.8550725,1800,82.60869565,0.347826087,0.328502415,0.164251208
NY,Onondaga Lake,11.908,933254.3008,42518.74368,20100,472.4637681,15900,763.7681159,6300,191.3043478,0.285024155,0.299516908,0.169082126
NY,Lake ID: 15502737,3.811,1047128.548,48303.77162,5400,450.7246377,4200,210.1449275,1200,76.8115942,0.265700483,0.222222222,0.140096618
NY,Canadarago Lake,7.501,954992.586,48621.33642,9300,328.9855072,6900,310.1449275,1500,59.42028986,0.207729469,0.202898551,0.101449275
NY,Cross Lake,7.866,870963.59,27340.35976,9600,333.3333333,4500,366.6666667,2700,69.56521739,0.169082126,0.236714976,0.120772947
NY,Lake Montauk,4.317,1071519.305,23870.07356,1500,56.52173913,2700,101.4492754,900,30.43478261,0.101449275,0.115942029,0.06763285
NY,Lake ID: 15568053,3.16,562341.3252,16984.79541,1500,55.07246377,3300,165.2173913,1500,65.2173913,0.096618357,0.178743961,0.101449275
NY,Lake ID: 15566777,4.196,1071519.305,16036.40227,3900,86.95652174,4800,186.9565217,1800,43.47826087,0.09178744,0.140096618,0.06763285
"NY, PA",Allegheny Reservoir,47.094,2398832.919,138628.3079,49800,7030.434783,15900,2072.463768,4800,491.3043478,0.52173913,0.52173913,0.381642512
OH,Clarence J Brown Reservoir,8.236,1348962.883,309064.1363,16200,8436.231884,4800,646.3768116,2400,139.1304348,0.763285024,0.444444444,0.222222222
OH,Lucys Pond,20.106,1995262.315,529134.4883,34800,19598.55072,10500,852.173913,3000,172.4637681,0.758454106,0.328502415,0.173913043
OH,Lake ID: 120052700,51.144,3388441.561,1575315.068,163500,100014.4928,26100,713.0434783,6900,130.4347826,0.748792271,0.144927536,0.077294686
OH,Mosquito Creek Lake,28.457,1778279.41,201575.4148,72300,17144.92754,27300,3171.014493,6600,478.2608696,0.68115942,0.599033816,0.463768116
OH,Senecaville Lake,13.807,1380384.265,235997.1738,11400,2439.130435,4800,366.6666667,900,57.97101449,0.676328502,0.420289855,0.130434783
OH,Lake ID: 15364799,11.054,2041737.945,461371.3932,8700,3262.318841,2100,107.2463768,600,15.94202899,0.54589372,0.149758454,0.038647343
OH,Lake ID: 166899203,8.262,2630267.992,152788.2083,5400,1052.173913,2400,352.173913,2400,85.50724638,0.497584541,0.434782609,0.188405797
OH,Williams Lake,12.277,977237.221,47035.98,13800,891.3043478,6000,788.4057971,2400,172.4637681,0.31884058,0.410628019,0.241545894
OH,Bresler Upground Reservoir,2.313,1230268.771,70151.40193,4500,482.6086957,2100,188.4057971,900,34.7826087,0.246376812,0.236714976,0.06763285
OK,Lake ID: 8357843,40.451,1862087.137,353179.8478,72600,24769.56522,27300,4566.666667,6600,923.1884058,0.942028986,0.850241546,0.666666667
OK,Great Salt Plains Reservoir,33.555,3388441.561,771795.5066,103200,59802.89855,39900,3137.681159,5400,620.2898551,0.937198068,0.714975845,0.526570048
OK,Lake ID: 167300279,104.248,3388441.561,543392.8447,203700,59891.30435,74100,10568.11594,19500,2491.304348,0.93236715,0.927536232,0.874396135
OK,Lake ID: 167801019,232.412,2951209.227,171376.2811,256500,46563.76812,143700,38314.49275,33600,9281.15942,0.927536232,0.946859903,0.90821256
OK,Lake ID: 167801029,160.157,1513561.248,144748.01,324900,60120.28986,178500,37688.4058,46800,8359.42029,0.922705314,0.927536232,0.888888889
OK,Lake ID: 20971700,102.438,3090295.433,342398.2904,63900,16813.04348,26400,6518.84058,6300,1513.043478,0.913043478,0.884057971,0.748792271
OK,Tom Steed Reservoir,25.097,2818382.931,140449.2997,58800,20356.52174,34500,8849.275362,9600,1949.275362,0.913043478,0.898550725,0.77294686
OK,Lake Thunderbird,22.536,2041737.945,308314.5338,21600,9542.028986,13200,1589.855072,2700,336.2318841,0.90821256,0.584541063,0.367149758
OK,Lake ID: 167579923,65.836,1778279.41,217610.0026,130200,49160.86957,58500,13031.88406,10200,2462.318841,0.898550725,0.927536232,0.850241546
OK,Lake ID: 167297531,84.105,2570395.783,203917.4417,125100,23060.86957,92100,13265.21739,22500,3026.086957,0.893719807,0.893719807,0.816425121
OK,South Lake,49.732,1995262.315,161391.7305,106500,36475.36232,52200,13386.95652,14400,2975.362319,0.884057971,0.888888889,0.777777778
OK,Lake Altus,18.098,2187761.624,327956.4243,36900,16676.81159,25200,2801.449275,4800,408.6956522,0.884057971,0.695652174,0.376811594
OK,Lake Ellsworth,21.392,1737800.829,212105.7166,34800,11839.13043,20400,3400,3900,669.5652174,0.879227053,0.787439614,0.579710145
OK,Lake ID: 167299912,147.325,1949844.6,126998.8527,195000,17463.76812,92400,17927.53623,24000,4962.318841,0.874396135,0.888888889,0.835748792
OK,Canton Lake,32.548,1778279.41,343906.95,81900,42072.46377,29700,4008.695652,9600,756.5217391,0.874396135,0.579710145,0.425120773
OK,Atoka Reservoir,21.977,1698243.652,138500.4908,25200,4579.710145,15000,3368.115942,4200,795.6521739,0.874396135,0.859903382,0.695652174
OK,Oologah Lake,117.168,1584893.192,109375.5613,185700,31992.75362,146100,27965.21739,39900,7392.753623,0.869565217,0.898550725,0.869565217
OK,Ramsey Lake,6.371,3388441.561,659378.9036,12900,8998.550725,4500,339.1304348,3300,65.2173913,0.855072464,0.256038647,0.077294686
OK,Lake ID: 13811164,6.736,1122018.454,285835.861,13200,8420.289855,10500,1075.362319,3300,142.0289855,0.835748792,0.439613527,0.164251208
OK,Lake ID: 21038107,65.644,2137962.09,129779.628,72000,9875.362319,45300,8630.434783,13800,2333.333333,0.830917874,0.8647343,0.806763285
OK,Copan Lake,11.47,1445439.771,136528.7935,11400,3182.608696,8400,1536.231884,2100,324.6376812,0.806763285,0.777777778,0.449275362
OK,Hulah Restocking Pond,12.454,1288249.552,151173.5233,14700,5333.333333,10800,2586.956522,3900,431.884058,0.797101449,0.797101449,0.502415459
OK,Lake Lawtonka,9.586,1584893.192,237969.9459,17400,8601.449275,8700,781.1594203,2700,208.6956522,0.792270531,0.45410628,0.309178744
OK,Lake ID: 381408,32.424,1230268.771,155203.5069,22800,4137.681159,11400,2215.942029,3000,359.4202899,0.763285024,0.700483092,0.405797101
OK,Lake ID: 513979,13.996,1288249.552,162883.8057,8700,3998.550725,6000,1086.956522,2100,223.1884058,0.758454106,0.594202899,0.323671498
OK,Wister Lake,13.524,1348962.883,126861.156,16500,5659.42029,12900,2357.971014,3000,344.9275362,0.748792271,0.714975845,0.420289855
OK,Lake ID: 167299918,69.729,1348962.883,99284.51101,30600,3633.333333,42000,4218.84058,10200,1053.623188,0.710144928,0.763285024,0.550724638
OK,Lake ID: 21772239,36.191,1513561.248,63504.12649,23700,1844.927536,24600,3278.26087,12000,1097.101449,0.623188406,0.68115942,0.555555556
OK,Skiatook Lake,42.129,1412537.545,67664.48251,11400,944.9275362,22200,2195.652174,3600,653.6231884,0.599033816,0.801932367,0.618357488
OK,Lake Hefner,9.71,1698243.652,129397.6692,21300,6671.014493,16200,995.6521739,2700,288.4057971,0.570048309,0.434782609,0.357487923
OK,Calahan Lake,55.863,1380384.265,50038.61622,59100,1679.710145,32700,4944.927536,12600,1873.913043,0.507246377,0.753623188,0.68115942
OK,Fort Cobb Reservoir,15.462,1380384.265,122294.0338,13500,1395.652174,4200,504.3478261,1800,95.65217391,0.458937198,0.415458937,0.193236715
OK,Lake ID: 399680,34.925,1122018.454,43963.21129,24000,907.2463768,12000,891.3043478,5100,227.5362319,0.309178744,0.396135266,0.285024155
OK,Tenkiller Ferry Lake,19.702,1202264.435,47916.33709,27000,886.9565217,9600,692.7536232,3000,163.7681159,0.299516908,0.391304348,0.217391304
OK,Stanley Draper Lake,10.673,812830.5162,26099.54332,8100,269.5652174,6000,368.115942,1500,97.10144928,0.164251208,0.285024155,0.169082126
OR,Lake ID: 24032426,122.271,3019951.72,606996.59,445500,233517.3913,146100,16875.36232,24000,2202.898551,0.966183575,0.8647343,0.574879227
OR,Lake ID: 24040174,163.967,3388441.561,430304.8553,631800,300053.6232,198600,42313.04348,39300,6815.942029,0.961352657,0.956521739,0.922705314
OR,Lake ID: 120054054,267.131,3388441.561,605382.5395,977100,357398.5507,474900,73653.62319,125400,17856.52174,0.898550725,0.845410628,0.729468599
OR,Lake ID: 24052303,29.044,3388441.561,250625.2546,85800,35317.3913,58200,11366.66667,12000,2023.188406,0.898550725,0.879227053,0.743961353
OR,Lake ID: 120054019,34.148,2089296.131,108272.3329,90300,30569.56522,59400,23220.28986,24600,4530.434783,0.893719807,0.898550725,0.884057971
OR,Lake ID: 24005581,59.625,2344228.815,255942.5551,147900,98639.13043,77400,8998.550725,25200,1476.811594,0.8647343,0.77294686,0.565217391
OR,Lake ID: 24005573,45.633,3388441.561,326477.402,61800,31468.11594,34800,2828.985507,5400,386.9565217,0.8647343,0.734299517,0.381642512
OR,Lake ID: 23704143,41.111,3388441.561,250704.6534,107100,19501.44928,46200,9094.202899,7800,1865.217391,0.797101449,0.768115942,0.700483092
OR,Crater Lake,53.177,1513561.248,94806.81313,147900,11589.85507,161400,38091.30435,33000,7266.666667,0.792270531,0.797101449,0.68115942
OR,Lake ID: 23422747,16.857,3311311.215,154516.0805,32700,5505.797101,14400,3272.463768,3900,671.0144928,0.77294686,0.787439614,0.594202899
OR,Lake ID: 23707652,14.902,1318256.739,82492.64724,38700,5476.811594,36000,12484.05797,7500,2301.449275,0.768115942,0.758454106,0.734299517
OR,Lake ID: 24005707,8.696,2454708.916,231007.4555,22800,8100,18600,2100,2400,255.0724638,0.753623188,0.618357488,0.270531401
OR,Gerber Reservoir,14.53,3388441.561,292388.5795,29400,9176.811594,12300,2126.086957,3900,518.8405797,0.748792271,0.647342995,0.47826087
OR,Lake ID: 23655136,6.155,3388441.561,395021.2955,10500,3517.391304,5400,502.8985507,2100,198.5507246,0.739130435,0.541062802,0.29468599
OR,Drews Reservoir,17.003,3388441.561,240688.8645,33900,11928.98551,21600,3171.014493,3900,514.4927536,0.729468599,0.661835749,0.405797101
OR,Lake ID: 23704173,12.211,2884031.503,168992.7894,28200,3147.826087,9000,1624.637681,2700,397.1014493,0.729468599,0.710144928,0.516908213
OR,Lake ID: 23816352,13.307,3162277.66,377206.2667,14100,5840.57971,5400,630.4347826,900,94.20289855,0.719806763,0.483091787,0.217391304
